,Date,MoM % change 
0,2014-04-01,
1,2014-05-01,0.057941102915566756
2,2014-07-01,0.043909379855064934
3,2014-08-01,0.08292324898988479
4,2014-10-01,0.01700938452254297
5,2014-12-01,0.006923383227708024
6,2015-04-01,0.1212732284414435
7,2015-05-01,0.0009052039933785672
8,2015-06-01,0.012497825178016564
9,2015-07-01,-0.0033401065912899153
10,2015-09-01,-0.02298267727561798
11,2015-10-01,0.0
12,2015-12-01,-0.04277847719390149
13,2016-02-01,-0.020768805493103226
14,2016-03-01,0.06526679027760607
15,2016-04-01,-0.00018453630054726666
16,2016-06-01,-0.03218018638186204
17,2016-07-01,0.0
18,2016-08-01,-0.12381314603572946
19,2016-09-01,0.021030546058048438
20,2016-11-01,0.02478215073187262
21,2016-12-01,0.021478390028643046
22,2017-02-01,0.02979805964326765
23,2017-03-01,0.05478303819599151
24,2017-05-01,0.04304485454997575
25,2017-06-01,0.0359594253962241
26,2017-08-01,0.1337006869175128
27,2017-09-01,0.06519444748523773
28,2017-11-01,0.12926571966689315
29,2017-12-01,0.03405363414717977
30,2018-02-01,0.04705065688546828
31,2018-03-01,-0.10996155462164958
32,2018-05-01,0.18305156674412304
33,2018-06-01,0.040078997229369806
34,2018-08-01,0.10454113466868975
35,2018-10-01,0.03302612331690069
36,2018-11-01,0.08246593361455123
37,2019-02-01,0.16372606234497566
38,2019-03-01,0.039238148736589595
39,2019-04-01,-0.03124917539636607
40,2019-05-01,-0.015978150748866327
41,2019-07-01,-0.07200108843802044
42,2019-08-01,-0.01693370018747853
43,2019-10-01,-0.028834055548473736
44,2019-11-01,-0.11603730034126969
45,2020-04-01,-0.020792581508299768
46,2020-05-01,0.0396501693547775
47,2020-06-01,-0.00046549346324953333
48,2020-07-01,-0.0009482414758760216
