,Date,Level
0,2014-03-01,100.0
1,2014-03-03,99.35929301297982
2,2014-03-04,100.49710024855011
3,2014-03-05,102.8362330847832
4,2014-03-06,102.77823805578569
5,2014-03-07,102.75062137531067
6,2014-03-10,102.32808616404306
7,2014-03-11,101.85584092792045
8,2014-03-12,102.35846451256558
9,2014-03-13,102.59872963269814
10,2014-03-14,103.2145816072908
11,2014-03-17,103.57359845346589
12,2014-03-18,104.60370063518363
13,2014-03-19,103.07373653686827
14,2014-03-20,101.89726594863296
15,2014-03-21,99.59127312896989
16,2014-03-24,97.16929025131179
17,2014-03-25,97.95912731289697
18,2014-03-26,94.83844241922121
19,2014-03-27,93.47417840375587
20,2014-03-28,93.42446837890085
21,2014-03-31,92.89284727975696
22,2014-04-01,94.72245236122617
23,2014-04-02,94.43800055233359
24,2014-04-03,92.13476940071803
25,2014-04-04,89.20187793427229
26,2014-04-07,87.75476387738192
27,2014-04-08,90.32587682960506
28,2014-04-09,91.63352665009666
29,2014-04-10,87.57525545429439
30,2014-04-11,86.08947804473901
31,2014-04-14,87.2438552885943
32,2014-04-15,87.29080364540181
33,2014-04-16,89.38967136150234
34,2014-04-17,89.72935653134493
35,2014-04-18,89.72935653134493
36,2014-04-21,91.37531068765533
37,2014-04-22,90.94725214029272
38,2014-04-23,89.6382214857774
39,2014-04-24,93.10963822148575
40,2014-04-25,83.90776028721346
41,2014-04-28,81.90555095277546
42,2014-04-29,82.95498481082572
43,2014-04-30,83.99061032863848
44,2014-05-01,85.02899751449874
45,2014-05-02,85.06213753106876
46,2014-05-05,85.6255178127589
47,2014-05-06,82.12648439657552
48,2014-05-07,80.8367854183927
49,2014-05-08,79.62441314553989
50,2014-05-09,80.70698702016017
51,2014-05-12,83.63987848660591
52,2014-05-13,84.13145539906102
53,2014-05-14,82.19276442971554
54,2014-05-15,81.52167909417287
55,2014-05-16,82.21485777409553
56,2014-05-19,81.95388014360672
57,2014-05-20,83.17867992267328
58,2014-05-21,84.23363711681854
59,2014-05-22,84.20602043634355
60,2014-05-23,86.23032311516155
61,2014-05-27,85.83816625241644
62,2014-05-28,85.6558961612814
63,2014-05-29,86.65561999447665
64,2014-05-30,86.31593482463407
65,2014-06-02,85.2913559790113
66,2014-06-03,84.8356807511737
67,2014-06-04,84.72245236122616
68,2014-06-05,89.35929301297983
69,2014-06-06,91.04391052195525
70,2014-06-09,90.4446285556476
71,2014-06-10,91.80060756697044
72,2014-06-11,92.57111295222313
73,2014-06-12,90.005523336095
74,2014-06-13,90.10494338580502
75,2014-06-16,90.47776857221761
76,2014-06-17,89.92543496271747
77,2014-06-18,92.34465617232807
78,2014-06-19,90.30654515327257
79,2014-06-20,89.53327809997236
80,2014-06-23,90.37282518641258
81,2014-06-24,89.52223142778237
82,2014-06-25,90.4280585473626
83,2014-06-26,89.94476663904997
84,2014-06-27,89.6354598177299
85,2014-06-30,89.6934548467274
86,2014-07-01,91.79508423087543
87,2014-07-02,91.92212096106047
88,2014-07-03,93.2040872687103
89,2014-07-07,92.11543772438552
90,2014-07-08,89.42557304611985
91,2014-07-09,91.12676056338027
92,2014-07-10,90.56061861364263
93,2014-07-11,95.60894780447389
94,2014-07-14,98.12758906379452
95,2014-07-15,97.88456227561446
96,2014-07-16,98.28776581054956
97,2014-07-17,97.33609500138083
98,2014-07-18,99.04998619165976
99,2014-07-21,99.35376967688482
100,2014-07-22,99.6520298260149
101,2014-07-23,98.90637945318971
102,2014-07-24,99.03617785142225
103,2014-07-25,89.48080640706986
104,2014-07-28,88.48660590996961
105,2014-07-29,88.37337752002209
106,2014-07-30,89.06655619994476
107,2014-07-31,86.4374482187241
108,2014-08-01,84.79977906655618
109,2014-08-04,86.61971830985914
110,2014-08-05,86.25241645954155
111,2014-08-06,86.68599834299916
112,2014-08-07,86.01215133940899
113,2014-08-08,87.48964374482186
114,2014-08-11,87.91217895608946
115,2014-08-12,88.18558409279203
116,2014-08-13,90.10770505385251
117,2014-08-14,92.02154101077049
118,2014-08-15,92.13753106876553
119,2014-08-18,92.38608119304058
120,2014-08-19,92.55178127589062
121,2014-08-20,92.73128969897816
122,2014-08-21,91.93869096934549
123,2014-08-22,91.57415078707538
124,2014-08-25,92.24523612261804
125,2014-08-26,94.40209886771609
126,2014-08-27,94.77492405412869
127,2014-08-28,93.90223695111845
128,2014-08-29,93.6315934824634
129,2014-09-02,94.55399061032863
130,2014-09-03,93.6205468102734
131,2014-09-04,95.53990610328637
132,2014-09-05,95.6586578293289
133,2014-09-08,94.54294393813862
134,2014-09-09,91.06600386633525
135,2014-09-10,91.50234741784035
136,2014-09-11,91.27865230599281
137,2014-09-12,91.46368406517536
138,2014-09-15,89.44766639049985
139,2014-09-16,90.51643192488261
140,2014-09-17,89.47804473902237
141,2014-09-18,89.75421154377243
142,2014-09-19,91.49958574979286
143,2014-09-22,89.6161281413974
144,2014-09-23,89.37586302126483
145,2014-09-24,90.64070698702014
146,2014-09-25,88.90637945318971
147,2014-09-26,89.2598729632698
148,2014-09-29,88.87600110466721
149,2014-09-30,89.04722452361224
150,2014-10-01,87.6719138359569
151,2014-10-02,87.93427230046947
152,2014-10-03,89.13007456503728
153,2014-10-06,88.98094449047223
154,2014-10-07,87.53935376967688
155,2014-10-08,89.11902789284727
156,2014-10-09,87.09472521402927
157,2014-10-10,85.99558133112399
158,2014-10-14,85.14498757249378
159,2014-10-15,84.49875724937863
160,2014-10-16,83.63987848660591
161,2014-10-17,83.85528859431095
162,2014-10-20,84.56503728251863
163,2014-10-21,87.08367854183926
