,Date,MoM % change 
0,2014-04-01,
1,2014-05-01,-0.0013018617233213625
2,2014-07-01,0.2080958721528683
3,2014-08-01,0.035050756724394505
4,2014-10-01,0.04352247921237984
5,2014-12-01,0.17377386381781657
6,2015-04-01,0.10252517481696333
7,2015-05-01,0.013858092731505511
8,2015-06-01,0.055171258369639986
9,2015-07-01,-0.000539589252169459
10,2015-09-01,-0.049550620599043915
11,2015-10-01,-0.0022515545181297503
12,2015-12-01,-0.1170163014197314
13,2016-02-01,-0.005124845021844071
14,2016-03-01,-0.1950831158930666
15,2016-04-01,0.0006913107110804173
16,2016-06-01,-0.23280844892009167
17,2016-07-01,-0.007726822424374613
18,2016-08-01,-0.02144436252366233
19,2016-09-01,0.020487489880675724
20,2016-11-01,-0.005687340300052468
21,2016-12-01,0.31204526385244624
22,2017-02-01,5.8481391053133436e-05
23,2017-03-01,0.21060750826357566
24,2017-05-01,0.01964963513209006
25,2017-06-01,0.24338796664143536
26,2017-08-01,0.006019218553838579
27,2017-09-01,0.027275138810349597
28,2017-11-01,0.16076674154917758
29,2017-12-01,0.01114526810805505
30,2018-02-01,0.003255935097003171
31,2018-03-01,0.13687702087872844
32,2018-05-01,0.03976232511827704
33,2018-06-01,-0.007456799424319982
34,2018-08-01,-0.029629416815554643
35,2018-10-01,0.0580723429746115
36,2018-11-01,-0.018107261777222994
37,2019-02-01,0.05667278680382837
38,2019-03-01,0.06698592926215285
39,2019-04-01,-0.013347819033770691
40,2019-05-01,0.028241083687729818
41,2019-07-01,0.019447001610078063
42,2019-08-01,0.01924037956371416
43,2019-10-01,-0.06844084889861701
44,2019-11-01,0.023617313330928535
45,2020-04-01,0.11526826978694205
46,2020-05-01,-0.07984984642033188
47,2020-06-01,-0.36068098222068046
48,2020-07-01,-0.0001144974908555696
49,2020-09-01,0.033256737471151654
50,2020-10-01,-0.0001514030809218747
51,2020-12-01,0.17107031279760943
52,2021-01-01,-0.016435904517192457
53,2021-02-01,2.42600606270571e-09
54,2021-03-01,0.28501020067407623
