,Date,MoM % change 
0,2014-04-01,
1,2014-05-01,0.005610851913540493
2,2014-07-01,0.03728024712165934
3,2014-08-01,0.008540479332149964
4,2014-10-01,0.03988699835489662
5,2014-12-01,0.04279011897850804
6,2015-04-01,-0.005858394966094638
7,2015-05-01,0.0010739141483457892
8,2015-06-01,0.033174836128572416
9,2015-07-01,-6.986951786647211e-05
10,2015-09-01,-0.014687296431734276
11,2015-10-01,-0.00038795203692132407
12,2015-12-01,-0.05362911938943926
13,2016-02-01,-0.0008420205802838199
14,2016-03-01,-0.046817301404594946
15,2016-04-01,-0.0016453989439142447
16,2016-06-01,-0.0709839464203258
17,2016-07-01,-0.0010045818666311046
18,2016-08-01,-0.008829383035589222
19,2016-09-01,0.0022036979584545424
20,2016-11-01,-0.004994866778809559
21,2016-12-01,0.07488714260706364
22,2017-02-01,0.0001797364881026553
23,2017-03-01,0.04537962491719627
24,2017-05-01,0.005671456792730067
25,2017-06-01,0.07523515843540252
26,2017-08-01,0.00318371915749327
27,2017-09-01,0.014316908594944167
28,2017-11-01,0.031042570924197266
29,2017-12-01,0.012890820291241889
30,2018-02-01,0.0016333540337700736
31,2018-03-01,0.05527764487800657
32,2018-05-01,0.011990111629283318
33,2018-06-01,0.005532282134024236
34,2018-08-01,-0.00833583509970559
35,2018-10-01,0.01448621122324556
36,2018-11-01,0.0027322555820432637
37,2019-02-01,0.030719330381477006
38,2019-03-01,0.14894525276510096
39,2019-04-01,-0.005901914318810042
40,2019-05-01,0.006222971605344796
41,2019-07-01,0.023472478873357794
42,2019-08-01,0.005523000914633425
43,2019-10-01,0.005940517982983451
44,2019-11-01,0.008127476531373246
45,2020-04-01,0.08926502465221131
46,2020-05-01,-0.027589963928895456
47,2020-06-01,-0.14141023774698014
48,2020-07-01,-0.00013542198876603795
49,2020-09-01,0.007735621271471427
