,Date,MoM % change 
0,2014-04-01,
1,2014-05-01,0.03470373466381127
2,2014-07-01,0.052254732943053384
3,2014-08-01,0.023740732920904506
4,2014-10-01,0.017314922363799834
5,2014-12-01,-0.008221579461910822
6,2015-04-01,0.018370064402186248
7,2015-05-01,-0.02395946345971578
8,2015-06-01,0.0036612031234712905
9,2015-07-01,-0.006911671058041247
10,2015-09-01,-0.029766353531315293
11,2015-10-01,0.0
12,2015-12-01,-0.06566764852025886
13,2016-02-01,0.024807713152996236
14,2016-03-01,0.10930592265218242
15,2016-04-01,-0.000932234482479477
16,2016-06-01,-0.0029056484603046107
17,2016-07-01,0.0
18,2016-08-01,-0.16312257314161993
19,2016-09-01,-0.02318937708627067
20,2016-11-01,0.17060538223053778
21,2016-12-01,0.015069714059516626
22,2017-02-01,0.050143714296689845
23,2017-03-01,0.033951171560948845
24,2017-05-01,-0.051000285916236066
25,2017-06-01,0.024700696066763506
26,2017-08-01,0.07025907101716622
27,2017-09-01,0.07914612427856405
28,2017-11-01,0.05230181554525948
29,2017-12-01,0.05288728068527848
30,2018-02-01,-0.07307347417439147
31,2018-03-01,-0.07646686729853891
32,2018-05-01,0.1382772185091432
33,2018-06-01,0.032194777460178736
34,2018-08-01,0.029993112299117053
35,2018-10-01,0.0012676716269386379
36,2018-11-01,0.027961334486190648
37,2019-02-01,0.12125333250390802
38,2019-03-01,0.07526497828896384
39,2019-04-01,-0.03435600739565048
40,2019-05-01,-0.010858746959457988
41,2019-07-01,-0.05770175704949043
42,2019-08-01,-0.005213410598286172
43,2019-10-01,-0.024997400623325672
44,2019-11-01,-0.09354645062188904
45,2020-04-01,0.14986383661635627
46,2020-05-01,0.010710114871889775
47,2020-06-01,-0.025555410802874268
48,2020-07-01,-0.001645489077261808
