,Date,MoM % change 
0,2014-04-01,
1,2014-05-01,0.022224177275763868
2,2014-07-01,0.0019356088940405414
3,2014-08-01,0.018271496252052488
4,2014-10-01,0.013956773001915446
5,2014-12-01,0.016746684075120255
6,2015-04-01,0.013666742562788325
7,2015-05-01,-0.026737622889904777
8,2015-06-01,0.023317766305844367
9,2015-07-01,0.0
10,2015-09-01,0.012421686399480603
11,2015-10-01,0.0
12,2015-12-01,0.015450303382579023
13,2016-02-01,0.0
14,2016-03-01,-0.01739174138106092
15,2016-04-01,-0.001441852621913875
16,2016-06-01,0.055155289402284646
17,2016-07-01,0.0
18,2016-08-01,0.006465969530976112
19,2016-09-01,0.007919478232981891
20,2016-11-01,0.015021051578168132
21,2016-12-01,-0.0009719309975904089
22,2017-02-01,0.0
23,2017-03-01,0.06790777110802715
24,2017-05-01,0.017761603316865715
25,2017-06-01,-0.005295983075363053
26,2017-08-01,0.0452356189698464
27,2017-09-01,-0.00908179274198928
28,2017-11-01,-0.0015355544813440147
29,2017-12-01,0.004133593286398174
30,2018-02-01,-0.005473280074193343
31,2018-03-01,-0.06940162367515967
32,2018-05-01,0.01107506089098309
33,2018-06-01,-0.010288464274405551
34,2018-08-01,0.016443129759480923
35,2018-10-01,0.008525915335778178
36,2018-11-01,0.03620232684805336
37,2019-02-01,0.029771560123643237
38,2019-03-01,0.04792493296624434
39,2019-04-01,0.002651954929430822
40,2019-05-01,0.025967936651697165
41,2019-07-01,0.018892742219593917
42,2019-08-01,0.017889396689087622
43,2019-10-01,0.008272638144852573
44,2019-11-01,0.017545349900381924
45,2020-04-01,0.06099220073193612
46,2020-05-01,0.002429039801713939
47,2020-06-01,-0.018229873932634533
48,2020-07-01,0.0
49,2020-09-01,0.010091803598361038
50,2020-10-01,4.977467327194063e-10
51,2020-12-01,0.017505235631304572
