,Date,Index Level
0,2014-03-01,100.0
1,2014-03-03,99.64760418385968
2,2014-03-04,99.64760418385968
3,2014-03-05,99.64760418385968
4,2014-03-06,99.64760418385968
5,2014-03-07,99.64760418385968
6,2014-03-10,99.64760418385968
7,2014-03-11,99.64760418385968
8,2014-03-12,99.64760418385968
9,2014-03-13,99.64760418385968
10,2014-03-14,99.64760418385968
11,2014-03-17,99.64760418385968
12,2014-03-18,99.64760418385968
13,2014-03-19,99.64760418385968
14,2014-03-20,99.64760418385968
15,2014-03-21,99.64760418385968
16,2014-03-24,99.64760418385968
17,2014-03-25,99.64760418385968
18,2014-03-26,99.64760418385968
19,2014-03-27,99.64760418385968
20,2014-03-28,99.64760418385968
21,2014-03-31,99.64760418385968
22,2014-04-01,99.64760418385968
23,2014-04-02,99.64760418385968
24,2014-04-03,99.64760418385968
25,2014-04-04,99.64760418385968
26,2014-04-07,99.64760418385968
27,2014-04-08,99.64760418385968
28,2014-04-09,99.64760418385968
29,2014-04-10,99.64760418385968
30,2014-04-11,99.64760418385968
31,2014-04-14,99.64760418385968
32,2014-04-15,99.64760418385968
33,2014-04-16,99.64760418385968
34,2014-04-17,99.64760418385968
35,2014-04-18,99.64760418385968
36,2014-04-21,99.64760418385968
37,2014-04-22,99.64760418385968
38,2014-04-23,99.64760418385968
39,2014-04-24,99.64760418385968
40,2014-04-25,99.64760418385968
41,2014-04-28,99.65610634164032
42,2014-04-29,99.65350046602991
43,2014-04-30,99.61858645599995
44,2014-05-01,99.29285200469864
45,2014-05-02,98.82835467714297
46,2014-05-05,98.82835467714297
47,2014-05-06,98.89252436404934
48,2014-05-07,98.74203504754813
49,2014-05-08,98.70425310854169
50,2014-05-09,98.6053632236039
51,2014-05-12,98.6056400978875
52,2014-05-13,98.6056400978875
53,2014-05-14,98.6056400978875
54,2014-05-15,98.6056400978875
55,2014-05-16,98.6056400978875
56,2014-05-19,98.6056400978875
57,2014-05-20,98.6056400978875
58,2014-05-21,98.6056400978875
59,2014-05-22,98.6056400978875
60,2014-05-23,98.6056400978875
61,2014-05-27,98.6056400978875
62,2014-05-28,98.6056400978875
63,2014-05-29,98.6056400978875
64,2014-05-30,98.6056400978875
65,2014-06-02,98.6056400978875
66,2014-06-03,98.6056400978875
67,2014-06-04,98.6056400978875
68,2014-06-05,98.6056400978875
69,2014-06-06,98.6056400978875
70,2014-06-09,98.6056400978875
71,2014-06-10,98.6056400978875
72,2014-06-11,98.6056400978875
73,2014-06-12,98.6056400978875
74,2014-06-13,98.6056400978875
75,2014-06-16,98.6056400978875
76,2014-06-17,98.6056400978875
77,2014-06-18,98.6056400978875
78,2014-06-19,98.6056400978875
79,2014-06-20,98.6056400978875
80,2014-06-23,98.6056400978875
81,2014-06-24,98.6056400978875
82,2014-06-25,98.6056400978875
83,2014-06-26,98.6056400978875
84,2014-06-27,98.6056400978875
85,2014-06-30,98.6056400978875
86,2014-07-01,98.6056400978875
87,2014-07-02,98.6056400978875
88,2014-07-03,98.6056400978875
89,2014-07-07,98.6056400978875
90,2014-07-08,98.6056400978875
91,2014-07-09,98.6056400978875
92,2014-07-10,98.6056400978875
93,2014-07-11,98.6056400978875
94,2014-07-14,98.6056400978875
95,2014-07-15,98.6056400978875
96,2014-07-16,98.6056400978875
97,2014-07-17,98.6056400978875
98,2014-07-18,98.6056400978875
99,2014-07-21,98.6056400978875
100,2014-07-22,98.6056400978875
101,2014-07-23,98.6056400978875
102,2014-07-24,98.6056400978875
103,2014-07-25,98.6056400978875
104,2014-07-28,98.57863671187462
105,2014-07-29,98.43971096839462
106,2014-07-30,98.44583249593792
107,2014-07-31,98.44583249593792
108,2014-08-01,98.1689582123318
109,2014-08-04,98.00739392448635
110,2014-08-05,97.97172600206886
111,2014-08-06,97.94566659449586
112,2014-08-07,97.95593488447145
113,2014-08-08,97.94860341630879
114,2014-08-11,97.90829377796025
115,2014-08-12,97.90829377796025
116,2014-08-13,97.90829377796025
117,2014-08-14,97.90829377796025
118,2014-08-15,97.90829377796025
119,2014-08-18,97.90829377796025
120,2014-08-19,97.90829377796025
121,2014-08-20,97.90829377796025
122,2014-08-21,97.90829377796025
123,2014-08-22,97.90829377796025
124,2014-08-25,97.90829377796025
125,2014-08-26,97.90829377796025
126,2014-08-27,97.90829377796025
127,2014-08-28,97.90829377796025
128,2014-08-29,97.90829377796025
129,2014-09-02,97.90829377796025
130,2014-09-03,97.90829377796025
131,2014-09-04,97.90829377796025
132,2014-09-05,97.90829377796025
133,2014-09-08,97.90829377796025
134,2014-09-09,97.90829377796025
135,2014-09-10,97.90829377796025
136,2014-09-11,97.90829377796025
137,2014-09-12,97.90829377796025
138,2014-09-15,97.90829377796025
139,2014-09-16,97.90829377796025
140,2014-09-17,97.90829377796025
141,2014-09-18,97.90829377796025
142,2014-09-19,97.90829377796025
143,2014-09-22,97.90829377796025
144,2014-09-23,97.90829377796025
145,2014-09-24,97.90829377796025
146,2014-09-25,97.90829377796025
147,2014-09-26,97.90829377796025
148,2014-09-29,97.90829377796025
149,2014-09-30,97.90829377796025
150,2014-10-01,97.90829377796025
151,2014-10-02,97.90829377796025
152,2014-10-03,97.90829377796025
153,2014-10-06,97.90829377796025
154,2014-10-07,97.90829377796025
155,2014-10-08,97.90829377796025
156,2014-10-09,97.90829377796025
157,2014-10-10,97.90829377796025
158,2014-10-14,97.90829377796025
159,2014-10-15,97.90829377796025
160,2014-10-16,97.90829377796025
161,2014-10-17,97.90829377796025
162,2014-10-20,97.90829377796025
163,2014-10-21,97.90829377796025
164,2014-10-22,97.90829377796025
165,2014-10-23,97.90829377796025
166,2014-10-24,97.90829377796025
167,2014-10-27,97.89738167384166
168,2014-10-28,97.90077908416873
169,2014-10-29,97.90077908416873
170,2014-10-30,98.0779739025271
171,2014-10-31,98.08157326821397
172,2014-11-03,98.08157326821397
173,2014-11-04,98.18206234644043
174,2014-11-05,98.50534580886293
175,2014-11-06,98.41037662664823
176,2014-11-07,98.53831795296145
177,2014-11-10,98.5652887655292
178,2014-11-12,98.5652887655292
179,2014-11-13,98.5652887655292
180,2014-11-14,98.5652887655292
181,2014-11-17,98.5652887655292
182,2014-11-18,98.5652887655292
183,2014-11-19,98.5652887655292
184,2014-11-20,98.5652887655292
185,2014-11-21,98.5652887655292
186,2014-11-24,98.5652887655292
187,2014-11-25,98.5652887655292
188,2014-11-26,98.5652887655292
189,2014-11-28,98.5652887655292
190,2014-12-01,98.5652887655292
191,2014-12-02,98.5652887655292
192,2014-12-03,98.5652887655292
193,2014-12-04,98.5652887655292
194,2014-12-05,98.5652887655292
195,2014-12-08,98.5652887655292
196,2014-12-09,98.5652887655292
197,2014-12-10,98.5652887655292
198,2014-12-11,98.5652887655292
199,2014-12-12,98.5652887655292
200,2014-12-15,98.5652887655292
201,2014-12-16,98.5652887655292
202,2014-12-17,98.5652887655292
203,2014-12-18,98.5652887655292
204,2014-12-19,98.5652887655292
205,2014-12-22,98.5652887655292
206,2014-12-23,98.5652887655292
207,2014-12-24,98.5652887655292
208,2014-12-26,98.5652887655292
209,2014-12-29,98.5652887655292
210,2014-12-30,98.5652887655292
211,2014-12-31,98.5652887655292
212,2015-01-02,98.5652887655292
213,2015-01-05,98.5652887655292
214,2015-01-06,98.5652887655292
215,2015-01-07,98.5652887655292
216,2015-01-08,98.5652887655292
217,2015-01-09,98.5652887655292
218,2015-01-12,98.5652887655292
219,2015-01-13,98.5652887655292
220,2015-01-14,98.5652887655292
221,2015-01-15,98.5652887655292
222,2015-01-16,98.5652887655292
223,2015-01-20,98.5652887655292
224,2015-01-21,98.5652887655292
225,2015-01-22,98.5652887655292
226,2015-01-23,98.5652887655292
227,2015-01-26,98.5652887655292
228,2015-01-27,98.5652887655292
229,2015-01-28,98.5652887655292
230,2015-01-29,98.5652887655292
231,2015-01-30,98.5652887655292
232,2015-02-02,98.5652887655292
233,2015-02-03,98.5652887655292
234,2015-02-04,98.5652887655292
235,2015-02-05,98.5652887655292
236,2015-02-06,98.5652887655292
237,2015-02-09,98.5652887655292
238,2015-02-10,98.5652887655292
239,2015-02-11,98.5652887655292
240,2015-02-12,98.5652887655292
241,2015-02-13,98.54953299011976
242,2015-02-17,98.54442498532167
243,2015-02-18,98.54442498532167
244,2015-02-19,98.54442498532167
245,2015-02-20,98.57609451734945
246,2015-02-23,98.34922047201808
247,2015-02-24,98.21142551568576
248,2015-02-25,97.74774252425834
249,2015-02-26,97.75583213935641
250,2015-02-27,97.70485469772777
251,2015-03-02,97.66531721289603
252,2015-03-03,97.66531721289603
253,2015-03-04,97.66531721289603
254,2015-03-05,97.66531721289603
255,2015-03-06,97.66531721289603
256,2015-03-09,97.66531721289603
257,2015-03-10,97.66531721289603
258,2015-03-11,97.66531721289603
259,2015-03-12,97.66531721289603
260,2015-03-13,97.66531721289603
261,2015-03-16,97.66531721289603
262,2015-03-17,97.66531721289603
263,2015-03-18,97.66531721289603
264,2015-03-19,97.66531721289603
265,2015-03-20,97.66531721289603
266,2015-03-23,97.66531721289603
267,2015-03-24,97.66531721289603
268,2015-03-25,97.66531721289603
269,2015-03-26,97.66531721289603
270,2015-03-27,97.66531721289603
271,2015-03-30,97.66531721289603
272,2015-03-31,97.66531721289603
273,2015-04-01,97.66531721289603
274,2015-04-02,97.66531721289603
275,2015-04-03,97.66531721289603
276,2015-04-06,97.66531721289603
277,2015-04-07,97.66531721289603
278,2015-04-08,97.66531721289603
279,2015-04-09,97.66531721289603
280,2015-04-10,97.66531721289603
281,2015-04-13,97.66531721289603
282,2015-04-14,97.66531721289603
283,2015-04-15,97.66531721289603
284,2015-04-16,97.66531721289603
285,2015-04-17,97.66531721289603
286,2015-04-20,97.66531721289603
287,2015-04-21,97.66531721289603
288,2015-04-22,97.66531721289603
289,2015-04-23,97.66531721289603
290,2015-04-24,97.66531721289603
291,2015-04-27,97.6680859557321
292,2015-04-28,97.68152250184828
293,2015-04-29,97.41214011062209
294,2015-04-30,97.41214011062209
295,2015-05-01,97.41214011062209
296,2015-05-04,97.53657067101919
297,2015-05-05,97.8956262908836
298,2015-05-06,98.01251463292805
299,2015-05-07,98.00965517304729
300,2015-05-08,98.06333474481671
301,2015-05-11,97.88664970087463
302,2015-05-12,97.88664970087463
303,2015-05-13,97.88664970087463
304,2015-05-14,97.88664970087463
305,2015-05-15,97.88664970087463
306,2015-05-18,97.88664970087463
307,2015-05-19,97.88664970087463
308,2015-05-20,97.88664970087463
309,2015-05-21,97.88664970087463
310,2015-05-22,97.88664970087463
311,2015-05-26,97.88664970087463
312,2015-05-27,97.88664970087463
313,2015-05-28,97.88664970087463
314,2015-05-29,97.88664970087463
315,2015-06-01,97.88664970087463
316,2015-06-02,97.88664970087463
317,2015-06-03,97.88664970087463
318,2015-06-04,97.88664970087463
319,2015-06-05,97.88664970087463
320,2015-06-08,97.88664970087463
321,2015-06-09,97.88664970087463
322,2015-06-10,97.88664970087463
323,2015-06-11,97.88664970087463
324,2015-06-12,97.88664970087463
325,2015-06-15,97.88664970087463
326,2015-06-16,97.88664970087463
327,2015-06-17,97.88664970087463
328,2015-06-18,97.88664970087463
329,2015-06-19,97.88664970087463
330,2015-06-22,97.88664970087463
331,2015-06-23,97.88664970087463
332,2015-06-24,97.88664970087463
333,2015-06-25,97.88664970087463
334,2015-06-26,97.88664970087463
335,2015-06-29,97.88664970087463
336,2015-06-30,97.88664970087463
337,2015-07-01,97.88664970087463
338,2015-07-02,97.88664970087463
339,2015-07-06,97.88664970087463
340,2015-07-07,97.88664970087463
341,2015-07-08,97.88664970087463
342,2015-07-09,97.88664970087463
343,2015-07-10,97.88664970087463
344,2015-07-13,97.88664970087463
345,2015-07-14,97.88664970087463
346,2015-07-15,97.88664970087463
347,2015-07-16,97.88664970087463
348,2015-07-17,97.88664970087463
349,2015-07-20,97.88664970087463
350,2015-07-21,97.88664970087463
351,2015-07-22,97.88664970087463
352,2015-07-23,97.88664970087463
353,2015-07-24,97.88664970087463
354,2015-07-27,97.89365299157761
355,2015-07-28,97.89365299157761
356,2015-07-29,97.93446751832566
357,2015-07-30,97.93658479225913
358,2015-07-31,97.93658479225913
359,2015-08-03,97.70612766796344
360,2015-08-04,97.852315498168
361,2015-08-05,97.88304968371885
362,2015-08-06,97.89933640628392
363,2015-08-07,97.90529213499151
364,2015-08-10,97.9059022356188
365,2015-08-11,97.9059022356188
366,2015-08-12,97.9059022356188
367,2015-08-13,97.9059022356188
368,2015-08-14,97.9059022356188
369,2015-08-17,97.9059022356188
370,2015-08-18,97.9059022356188
371,2015-08-19,97.9059022356188
372,2015-08-20,97.9059022356188
373,2015-08-21,97.9059022356188
374,2015-08-24,97.9059022356188
375,2015-08-25,97.9059022356188
376,2015-08-26,97.9059022356188
377,2015-08-27,97.9059022356188
378,2015-08-28,97.9059022356188
379,2015-08-31,97.9059022356188
380,2015-09-01,97.9059022356188
381,2015-09-02,97.9059022356188
382,2015-09-03,97.9059022356188
383,2015-09-04,97.9059022356188
384,2015-09-08,97.9059022356188
385,2015-09-09,97.9059022356188
386,2015-09-10,97.9059022356188
387,2015-09-11,97.9059022356188
388,2015-09-14,97.9059022356188
389,2015-09-15,97.9059022356188
390,2015-09-16,97.9059022356188
391,2015-09-17,97.9059022356188
392,2015-09-18,97.9059022356188
393,2015-09-21,97.9059022356188
394,2015-09-22,97.9059022356188
395,2015-09-23,97.9059022356188
396,2015-09-24,97.9059022356188
397,2015-09-25,97.9059022356188
398,2015-09-28,97.9059022356188
399,2015-09-29,97.9059022356188
400,2015-09-30,97.9059022356188
401,2015-10-01,97.9059022356188
402,2015-10-02,97.9059022356188
403,2015-10-05,97.9059022356188
404,2015-10-06,97.9059022356188
405,2015-10-07,97.9059022356188
406,2015-10-08,97.9059022356188
407,2015-10-09,97.9059022356188
408,2015-10-13,97.9059022356188
409,2015-10-14,97.9059022356188
410,2015-10-15,97.9059022356188
411,2015-10-16,97.9059022356188
412,2015-10-19,97.9059022356188
413,2015-10-20,97.9059022356188
414,2015-10-21,97.9059022356188
415,2015-10-22,97.9059022356188
416,2015-10-23,97.9059022356188
417,2015-10-26,97.9059022356188
418,2015-10-27,97.9059022356188
419,2015-10-28,97.91712378746612
420,2015-10-29,97.92705868823082
421,2015-10-30,97.63289441994964
422,2015-11-02,97.3517855884766
423,2015-11-03,96.89982903729603
424,2015-11-04,97.02539966827268
425,2015-11-05,97.02896483184217
426,2015-11-06,96.90091487308945
427,2015-11-09,96.90089581762405
428,2015-11-10,96.90089581762405
429,2015-11-12,96.90089581762405
430,2015-11-13,96.90089581762405
431,2015-11-16,96.90089581762405
432,2015-11-17,96.90089581762405
433,2015-11-18,96.90089581762405
434,2015-11-19,96.90089581762405
435,2015-11-20,96.90089581762405
436,2015-11-23,96.90089581762405
437,2015-11-24,96.90089581762405
438,2015-11-25,96.90089581762405
439,2015-11-27,96.90089581762405
440,2015-11-30,96.90089581762405
441,2015-12-01,96.90089581762405
442,2015-12-02,96.90089581762405
443,2015-12-03,96.90089581762405
444,2015-12-04,96.90089581762405
445,2015-12-07,96.90089581762405
446,2015-12-08,96.90089581762405
447,2015-12-09,96.90089581762405
448,2015-12-10,96.90089581762405
449,2015-12-11,96.90089581762405
450,2015-12-14,96.90089581762405
451,2015-12-15,96.90089581762405
452,2015-12-16,96.90089581762405
453,2015-12-17,96.90089581762405
454,2015-12-18,96.90089581762405
455,2015-12-21,96.90089581762405
456,2015-12-22,96.90089581762405
457,2015-12-23,96.90089581762405
458,2015-12-24,96.90089581762405
459,2015-12-28,96.90089581762405
460,2015-12-29,96.90089581762405
461,2015-12-30,96.90089581762405
462,2015-12-31,96.90089581762405
463,2016-01-04,96.90089581762405
464,2016-01-05,96.90089581762405
465,2016-01-06,96.90089581762405
466,2016-01-07,96.90089581762405
467,2016-01-08,96.90089581762405
468,2016-01-11,96.90089581762405
469,2016-01-12,96.90089581762405
470,2016-01-13,96.90089581762405
471,2016-01-14,96.90089581762405
472,2016-01-15,96.90089581762405
473,2016-01-19,96.90089581762405
474,2016-01-20,96.90089581762405
475,2016-01-21,96.90089581762405
476,2016-01-22,96.90089581762405
477,2016-01-25,96.90089581762405
478,2016-01-26,96.90089581762405
479,2016-01-27,96.90089581762405
480,2016-01-28,96.90089581762405
481,2016-01-29,96.90089581762405
482,2016-02-01,96.90089581762405
483,2016-02-02,96.90089581762405
484,2016-02-03,96.90089581762405
485,2016-02-04,96.90089581762405
486,2016-02-05,96.90089581762405
487,2016-02-08,96.90089581762405
488,2016-02-09,96.90089581762405
489,2016-02-10,96.90089581762405
490,2016-02-11,96.90089581762405
491,2016-02-12,96.90089581762405
492,2016-02-16,96.93447382780198
493,2016-02-17,96.94807486981607
494,2016-02-18,96.94807486981607
495,2016-02-19,96.95465633440462
496,2016-02-22,96.93185492281353
497,2016-02-23,97.04260463625597
498,2016-02-24,97.12859853139952
499,2016-02-25,97.24290021616618
500,2016-02-26,96.36217452072093
501,2016-02-29,96.3590784147613
502,2016-03-01,96.3590784147613
503,2016-03-02,96.3590784147613
504,2016-03-03,96.3590784147613
