,Date,Index Level
0,2014-03-01,100.0
1,2014-03-03,100.10931920912932
2,2014-03-04,100.03249637607603
3,2014-03-05,100.03249637607603
4,2014-03-06,100.03249637607603
5,2014-03-07,100.03249637607603
6,2014-03-10,100.03249637607603
7,2014-03-11,100.03249637607603
8,2014-03-12,100.03097790415333
9,2014-03-13,100.03097790415333
10,2014-03-14,100.03097790415333
11,2014-03-17,100.03294104781696
12,2014-03-18,100.03294104781696
13,2014-03-19,100.03294104781696
14,2014-03-20,100.03294104781696
15,2014-03-21,100.03294104781696
16,2014-03-24,100.03294104781696
17,2014-03-25,100.03294104781696
18,2014-03-26,100.03294104781696
19,2014-03-27,100.03294104781696
20,2014-03-28,100.03294104781696
21,2014-03-31,100.03305469989418
22,2014-04-01,100.03305469989418
23,2014-04-02,100.03305469989418
24,2014-04-03,100.0341140763696
25,2014-04-04,100.0341140763696
26,2014-04-07,100.0341140763696
27,2014-04-08,100.0341140763696
28,2014-04-09,100.0345164175826
29,2014-04-10,100.0345164175826
30,2014-04-11,100.0345164175826
31,2014-04-14,100.0345164175826
32,2014-04-15,100.0345164175826
33,2014-04-16,100.0345164175826
34,2014-04-17,100.0345164175826
35,2014-04-18,100.0345164175826
36,2014-04-21,100.0345164175826
37,2014-04-22,100.03990106979072
38,2014-04-23,100.07748594220342
39,2014-04-24,100.13933965750422
40,2014-04-25,100.24274528003902
41,2014-04-28,100.25253107772944
42,2014-04-29,100.28071870895505
43,2014-04-30,100.30556478655986
44,2014-05-01,100.31550943149043
45,2014-05-02,100.19704315211561
46,2014-05-05,100.3017151371567
47,2014-05-06,100.34533862778821
48,2014-05-07,100.31172709880148
49,2014-05-08,100.33844008917336
50,2014-05-09,100.60590551057135
51,2014-05-12,100.61607345702899
52,2014-05-13,100.61607345702899
53,2014-05-14,100.61607345702899
54,2014-05-15,100.616026574693
55,2014-05-16,100.616026574693
56,2014-05-19,100.616026574693
57,2014-05-20,100.616026574693
58,2014-05-21,100.616026574693
59,2014-05-22,100.616026574693
60,2014-05-23,100.616026574693
61,2014-05-27,100.616026574693
62,2014-05-28,100.616026574693
63,2014-05-29,100.616026574693
64,2014-05-30,100.616026574693
65,2014-06-02,100.56476468567166
66,2014-06-03,100.56476468567166
67,2014-06-04,100.56476468567166
68,2014-06-05,100.56476468567166
69,2014-06-06,100.56476468567166
70,2014-06-09,100.56476468567166
71,2014-06-10,100.56476468567166
72,2014-06-11,100.56476468567166
73,2014-06-12,100.56476468567166
74,2014-06-13,100.56476468567166
75,2014-06-16,100.56476468567166
76,2014-06-17,100.56476468567166
77,2014-06-18,100.56476468567166
78,2014-06-19,100.56476468567166
79,2014-06-20,100.56476468567166
80,2014-06-23,100.56476468567166
81,2014-06-24,100.56476468567166
82,2014-06-25,100.56476468567166
83,2014-06-26,100.56476468567166
84,2014-06-27,100.56476468567166
85,2014-06-30,100.56476468567166
86,2014-07-01,100.56476468567166
87,2014-07-02,100.56476468567166
88,2014-07-03,100.56476468567166
89,2014-07-07,100.56476468567166
90,2014-07-08,100.56476468567166
91,2014-07-09,100.56476468567166
92,2014-07-10,100.5649018327634
93,2014-07-11,100.5649018327634
94,2014-07-14,100.5649018327634
95,2014-07-15,100.5649018327634
96,2014-07-16,100.5649018327634
97,2014-07-17,100.5649018327634
98,2014-07-18,100.57114802932482
99,2014-07-21,100.57114802932482
100,2014-07-22,100.57114802932482
101,2014-07-23,100.6288715009959
102,2014-07-24,100.64970595885914
103,2014-07-25,100.77597454543701
104,2014-07-28,100.77895010424723
105,2014-07-29,100.82983506761398
106,2014-07-30,100.88945372147624
107,2014-07-31,101.11530762754029
108,2014-08-01,101.17715401971408
109,2014-08-04,101.27384621941535
110,2014-08-05,101.36331937744076
111,2014-08-06,101.72647001473057
112,2014-08-07,101.7817350695895
113,2014-08-08,101.9281277168648
114,2014-08-11,102.00197822189921
115,2014-08-12,102.00305277453225
116,2014-08-13,102.00305277453225
117,2014-08-14,102.00928965392227
118,2014-08-15,102.00928965392227
119,2014-08-18,102.00928965392227
120,2014-08-19,102.00928965392227
121,2014-08-20,102.00928965392227
122,2014-08-21,102.00928965392227
123,2014-08-22,102.00928965392227
124,2014-08-25,102.00928965392227
125,2014-08-26,102.00928965392227
126,2014-08-27,102.00928965392227
127,2014-08-28,102.00928965392227
128,2014-08-29,102.00928965392227
129,2014-09-02,102.00928965392227
130,2014-09-03,102.00928965392227
131,2014-09-04,102.00928965392227
132,2014-09-05,102.00928965392227
133,2014-09-08,102.00928965392227
134,2014-09-09,102.00928965392227
135,2014-09-10,102.00928965392227
136,2014-09-11,102.00928965392227
137,2014-09-12,102.00928965392227
138,2014-09-15,102.00928965392227
139,2014-09-16,102.00928965392227
140,2014-09-17,102.00928965392227
141,2014-09-18,102.00928965392227
142,2014-09-19,102.00928965392227
143,2014-09-22,102.00928965392227
144,2014-09-23,102.00928965392227
145,2014-09-24,102.00928965392227
146,2014-09-25,102.00928965392227
147,2014-09-26,102.00928965392227
148,2014-09-29,102.00928965392227
149,2014-09-30,102.00928965392227
150,2014-10-01,102.00928965392227
151,2014-10-02,102.00928965392227
152,2014-10-03,102.00928965392227
153,2014-10-06,102.00928965392227
154,2014-10-07,102.00928965392227
155,2014-10-08,102.01140162221134
156,2014-10-09,102.01140162221134
157,2014-10-10,102.01140162221134
158,2014-10-14,102.01140162221134
159,2014-10-15,102.01140162221134
160,2014-10-16,102.01140162221134
161,2014-10-17,102.01140162221134
162,2014-10-20,102.01140162221134
163,2014-10-21,102.01878683425434
164,2014-10-22,102.07462567765259
