,Date,MoM % change 
0,2014-04-01,
1,2014-05-01,0.0007777786422327182
2,2014-07-01,-0.008095211735330232
3,2014-08-01,0.009020301051395174
4,2014-10-01,0.14724270106473902
5,2014-12-01,-0.0475752203701143
6,2015-04-01,-0.2460763931981853
7,2015-05-01,0.004668544033874067
8,2015-06-01,-0.009326587050982438
9,2015-07-01,-0.0001364735084672386
10,2015-09-01,-0.016739291197307105
11,2015-10-01,-0.0009418079439021954
12,2015-12-01,-0.3076237542746617
13,2016-02-01,-0.002264228165087312
14,2016-03-01,-0.025473475873068918
15,2016-04-01,-0.001456446989365423
16,2016-06-01,-0.5010957991565799
17,2016-07-01,-0.0012382772491890126
18,2016-08-01,-0.008301046222598418
19,2016-09-01,-0.6880796897455653
20,2016-11-01,0.09394281753321376
21,2016-12-01,2.22394539469346
22,2017-02-01,0.0009675179384338595
23,2017-03-01,0.06782883591931066
24,2017-05-01,0.033502677418619786
25,2017-06-01,0.5473539797773082
26,2017-08-01,0.0024737326555530625
27,2017-09-01,0.12170920789102757
28,2017-11-01,0.02014066503976375
29,2017-12-01,-0.008875291319574541
30,2018-02-01,0.002111823507527033
31,2018-03-01,0.10646221623573493
32,2018-05-01,-0.03228210714358437
33,2018-06-01,-0.06298873071195121
34,2018-08-01,0.003048581249631477
35,2018-10-01,0.13327404690770805
36,2018-11-01,-0.010972874899946694
37,2019-02-01,0.07685912751523372
38,2019-03-01,-0.35342882073091486
39,2019-04-01,-0.010206504810901795
40,2019-05-01,0.02805808553188527
41,2019-07-01,0.14926458391375919
42,2019-08-01,0.005660420295723112
43,2019-10-01,-0.09565693874577985
44,2019-11-01,0.015305330292545216
45,2020-04-01,0.4419991560776735
46,2020-05-01,-0.09335576309031623
47,2020-06-01,-0.997828737626433
48,2020-07-01,-3.2030748072372006
49,2020-09-01,-24.7590744940313
50,2020-10-01,-0.0580757505825914
51,2020-12-01,1.9583137254866623
