,Date,MoM % change 
0,2014-04-01,
1,2014-05-01,-0.06562920060500688
2,2014-07-01,0.10868268802163406
3,2014-08-01,-0.04177213831168136
4,2014-10-01,0.022535290152748688
5,2014-12-01,-0.04062377879724777
6,2015-04-01,0.07191520874104707
7,2015-05-01,0.06726468806138519
8,2015-06-01,0.014899555775372164
9,2015-07-01,0.009246473691399304
10,2015-09-01,0.12907100065565924
11,2015-10-01,0.030475401532322755
12,2015-12-01,0.2437541141349202
13,2016-02-01,-0.08442999998838985
14,2016-03-01,-0.015439136475582926
15,2016-04-01,0.04044941360045118
16,2016-06-01,0.059237167717967054
17,2016-07-01,-0.024544685716729964
18,2016-08-01,0.08563814250411972
19,2016-09-01,-0.0008244797313284868
20,2016-11-01,0.032717745447565116
21,2016-12-01,-0.05546918510806276
22,2017-02-01,0.10523391176525876
23,2017-03-01,0.036403798212665484
24,2017-05-01,0.09913722864263885
25,2017-06-01,0.05019512650059177
26,2017-08-01,-0.0028874759988940513
27,2017-09-01,-0.005263531490259266
28,2017-11-01,0.1081921224431508
29,2017-12-01,0.009173313758361834
30,2018-02-01,0.18513617677633887
31,2018-03-01,0.001092872752533225
32,2018-05-01,0.025230801725734997
33,2018-06-01,0.07159026008787417
34,2018-08-01,0.06292139576393252
35,2018-10-01,0.062139467731817666
36,2018-11-01,-0.14095342994976467
37,2019-02-01,0.00498026462619694
38,2019-03-01,0.027860400055153
39,2019-04-01,0.06295882823750487
40,2019-05-01,0.03131206643442219
41,2019-07-01,-0.018580771072904123
42,2019-08-01,-0.00240695143333991
43,2019-10-01,-0.05180280205900434
44,2019-11-01,0.047876077402505546
45,2020-04-01,-0.003885145885829666
46,2020-05-01,0.19463441238761225
47,2020-06-01,0.08181513116646144
48,2020-07-01,0.1056618439872079
49,2020-09-01,0.19580694334426973
50,2020-10-01,-0.10557995690813426
