,Date,Level
0,2014-03-01,99.99999999999999
1,2014-03-03,98.46625766871165
2,2014-03-04,100.49664037394099
3,2014-03-05,104.54279871457784
4,2014-03-06,103.47648261758692
5,2014-03-07,101.95734735612037
6,2014-03-10,105.21472392638037
7,2014-03-11,102.39555945077417
8,2014-03-12,103.53476482617587
9,2014-03-13,100.54046158340637
10,2014-03-14,98.91907683318726
11,2014-03-17,100.40885188431201
12,2014-03-18,101.06631609699095
13,2014-03-19,99.67864446392053
14,2014-03-20,97.82354659655273
15,2014-03-21,98.21793748174116
16,2014-03-24,93.63131755769793
17,2014-03-25,94.78527607361964
18,2014-03-26,88.20479111890155
19,2014-03-27,89.05930470347649
20,2014-03-28,87.65702600058428
21,2014-03-31,87.99298860648554
22,2014-04-01,91.46947122407245
23,2014-04-02,91.61554192229039
24,2014-04-03,86.89745836985101
25,2014-04-04,82.89366053169735
26,2014-04-07,83.1872626351154
27,2014-04-08,84.99868536371604
28,2014-04-09,91.16272275781478
29,2014-04-10,86.41542506573181
30,2014-04-11,85.4951796669588
31,2014-04-14,86.02103418054338
32,2014-04-15,86.31317557697926
33,2014-04-16,87.23342097575227
34,2014-04-17,86.09406952965234
35,2014-04-18,86.09406952965234
36,2014-04-21,89.45369558866491
37,2014-04-22,92.06850715746421
38,2014-04-23,89.62898042652644
39,2014-04-24,88.91323400525854
40,2014-04-25,84.29739994157173
41,2014-04-28,82.0040899795501
42,2014-04-29,84.94011101373064
43,2014-04-30,87.32106339468304
44,2014-05-01,89.32223196026877
45,2014-05-02,88.314344142565
46,2014-05-05,89.42448144902133
47,2014-05-06,85.4951796669588
48,2014-05-07,83.82997370727432
49,2014-05-08,82.90972830850131
50,2014-05-09,83.61086765994742
51,2014-05-12,87.394098743792
52,2014-05-13,87.394098743792
53,2014-05-14,86.51767455448437
54,2014-05-15,84.60268770084721
55,2014-05-16,84.7500730353491
56,2014-05-19,86.48846041484079
57,2014-05-20,85.5390008764242
58,2014-05-21,88.35816535203038
59,2014-05-22,88.40198656149578
60,2014-05-23,89.61583406368682
61,2014-05-27,92.72567922874671
62,2014-05-28,92.76950043821209
63,2014-05-29,93.2369266725095
64,2014-05-30,92.46275197195442
65,2014-06-02,92.14139643587497
66,2014-06-03,91.8346479696173
67,2014-06-04,92.5211802512416
68,2014-06-05,92.29623137598598
69,2014-06-06,91.29418638621092
70,2014-06-09,91.8492550394391
71,2014-06-10,96.07069821793748
72,2014-06-11,96.08676599474147
73,2014-06-12,93.90899795501022
74,2014-06-13,94.21560035056967
75,2014-06-16,93.76278118609407
76,2014-06-17,94.06952965235175
77,2014-06-18,95.82237803096699
78,2014-06-19,93.98407829389424
79,2014-06-20,94.21560035056967
80,2014-06-23,95.48641542506574
81,2014-06-24,95.99766286882851
82,2014-06-25,98.51007887817704
83,2014-06-26,98.05725971370143
84,2014-06-27,98.74379199532574
85,2014-06-30,98.29097283085014
86,2014-07-01,99.41571720712825
87,2014-07-02,97.06397896581946
88,2014-07-03,96.83026584867076
89,2014-07-07,95.36955886649139
90,2014-07-08,91.67397020157756
91,2014-07-09,94.90213263219398
92,2014-07-10,94.7597137014315
93,2014-07-11,96.90330119777973
94,2014-07-14,99.18200408997956
95,2014-07-15,98.10838445807772
96,2014-07-16,98.83143441425649
97,2014-07-17,97.00540461583405
98,2014-07-18,99.94142565001461
99,2014-07-21,101.37306456324862
100,2014-07-22,101.18317265556529
101,2014-07-23,104.13380075956765
102,2014-07-24,109.52380952380953
103,2014-07-25,109.83055799006719
104,2014-07-28,109.43616710487876
105,2014-07-29,107.66871165644172
106,2014-07-30,109.08121530820918
107,2014-07-31,106.12036225533159
108,2014-08-01,105.69675723049956
109,2014-08-04,107.37657026000585
110,2014-08-05,106.17879053461876
111,2014-08-06,105.85743499853929
112,2014-08-07,106.87992988606486
113,2014-08-08,106.71925211802512
114,2014-08-11,107.27432077125329
115,2014-08-12,106.38328951212387
116,2014-08-13,107.75635407537247
117,2014-08-14,108.52468594799885
118,2014-08-15,107.55185509786736
119,2014-08-18,108.95413380075958
120,2014-08-19,109.97662868828515
121,2014-08-20,109.27548933683903
122,2014-08-21,108.92491966111598
123,2014-08-22,108.92491966111598
124,2014-08-25,109.58223780309669
125,2014-08-26,110.95544843704353
126,2014-08-27,109.01256208004673
127,2014-08-28,107.88051416885773
128,2014-08-29,109.29009640666082
129,2014-09-02,112.00701139351447
130,2014-09-03,110.76541045866199
131,2014-09-04,110.94069529652353
132,2014-09-05,112.8542214431785
133,2014-09-08,113.77446684195151
134,2014-09-09,111.99240432369267
135,2014-09-10,113.102541630149
136,2014-09-11,113.81828805141689
137,2014-09-12,113.17557697925797
138,2014-09-15,108.93952673093777
139,2014-09-16,111.13058720420683
140,2014-09-17,111.64183464796963
141,2014-09-18,112.47443762781187
142,2014-09-19,113.8036809815951
143,2014-09-22,112.18229623137599
144,2014-09-23,114.35874963482327
145,2014-09-24,114.7166228454572
146,2014-09-25,112.79579316389132
147,2014-09-26,115.08910312591296
148,2014-09-29,115.39585159217062
149,2014-09-30,115.4542798714578
150,2014-10-01,111.81711948583114
151,2014-10-02,112.59129418638621
152,2014-10-03,113.11714869997078
153,2014-10-06,113.28513000292142
154,2014-10-07,111.43733567046452
155,2014-10-08,113.23400525854514
156,2014-10-09,110.88226701723634
157,2014-10-10,106.50014607069822
158,2014-10-14,107.4934268185802
159,2014-10-15,106.93835816535203
160,2014-10-16,106.09114811568799
161,2014-10-17,110.94069529652353
162,2014-10-20,112.4014022787029
163,2014-10-21,114.943032427695
