,Date,MoM % change 
0,2014-04-01,
1,2014-05-01,0.019819527698206052
2,2014-07-01,0.010771475146854614
3,2014-08-01,0.02485334301381803
4,2014-10-01,0.007047371593291274
5,2014-12-01,0.023186422385126138
6,2015-04-01,0.021044276019256625
7,2015-05-01,-0.0016750933813770574
8,2015-06-01,0.004242137518705391
9,2015-07-01,-0.0015822338114100942
10,2015-09-01,-0.004451025980882095
11,2015-10-01,0.0
12,2015-12-01,-0.003853701668680487
13,2016-02-01,-0.007665238368633753
14,2016-03-01,0.006673806550089312
15,2016-04-01,-0.002441904633420644
16,2016-06-01,-0.00368656169379189
17,2016-07-01,0.0
18,2016-08-01,-0.008639574699323638
19,2016-09-01,0.00654460392789824
20,2016-11-01,0.008860012649642535
21,2016-12-01,0.008417541344703405
22,2017-02-01,0.0153298108622546
23,2017-03-01,0.030082035758264514
24,2017-05-01,0.04691790743588875
25,2017-06-01,0.014973684991902658
26,2017-08-01,0.02533472128854286
27,2017-09-01,0.022922787196531846
28,2017-11-01,0.025691692376299535
29,2017-12-01,0.00964730079287035
30,2018-02-01,0.025168600571110922
31,2018-03-01,0.0389456352686417
32,2018-05-01,0.024692689971510084
33,2018-06-01,0.017873607426833527
34,2018-08-01,0.022968920704511175
35,2018-10-01,0.019176198358795027
36,2018-11-01,0.026915190207405404
37,2019-02-01,0.021126382846121006
38,2019-03-01,-0.0005655256682526311
39,2019-04-01,-0.006424624461840223
40,2019-05-01,-0.005289497369929008
41,2019-07-01,-0.008696715473382133
42,2019-08-01,-0.004094263892956862
43,2019-10-01,-0.008308465271262944
44,2019-11-01,-0.019997178743925592
45,2020-04-01,-0.004376235314498045
46,2020-05-01,0.019763571228750276
47,2020-06-01,0.0031037569856657843
48,2020-07-01,0.003118458269158353
49,2020-09-01,0.03083670256761062
50,2020-10-01,0.0
51,2020-12-01,0.020164469375448135
52,2021-01-01,0.0054394717773089685
