,Date,Level
0,2014-03-01,100.0
1,2014-03-03,99.99104637975289
2,2014-03-04,102.09813167790844
3,2014-03-05,101.76606232348017
4,2014-03-06,101.09501204811708
5,2014-03-07,100.61481525696891
6,2014-03-10,98.72528722271267
7,2014-03-11,98.17110525373303
8,2014-03-12,97.96909901447344
9,2014-03-13,96.50604604988266
10,2014-03-14,95.2561520795961
11,2014-03-17,94.85889408652653
12,2014-03-18,94.3047121175469
13,2014-03-19,94.26874055550145
14,2014-03-20,95.2066715466515
15,2014-03-21,91.10465682501484
16,2014-03-24,85.02561992039132
17,2014-03-25,83.2169886304731
18,2014-03-26,83.54010436465425
19,2014-03-27,81.7225194544889
20,2014-03-28,80.53090255633713
21,2014-03-31,78.99590646765544
22,2014-04-01,81.8368744639609
23,2014-04-02,81.43066285064418
24,2014-04-03,79.5928144841301
25,2014-04-04,75.69280600175303
26,2014-04-07,75.84768792392249
27,2014-04-08,78.29139792715837
28,2014-04-09,79.2203752980613
29,2014-04-10,75.11380522577261
30,2014-04-11,73.3141275561015
31,2014-04-14,74.40694046942103
32,2014-04-15,73.2154806523262
33,2014-04-16,74.36876977257805
34,2014-04-17,77.5845331708068
35,2014-04-18,77.5845331708068
36,2014-04-21,78.20154756257324
37,2014-04-22,83.67927818112702
38,2014-04-23,79.32577668728617
39,2014-04-24,77.2097377688835
40,2014-04-25,72.27519344532166
41,2014-04-28,70.50913112184149
42,2014-04-29,71.77928854847679
43,2014-04-30,72.26623982507454
44,2014-05-01,75.5153044073803
45,2014-05-02,76.44223972454266
46,2014-05-05,77.27932467711989
47,2014-05-06,73.19741633077501
48,2014-05-07,71.92961511999422
49,2014-05-08,72.18094481114144
50,2014-05-09,73.72709365486777
51,2014-05-12,77.51950161322246
52,2014-05-13,77.89869528474082
53,2014-05-14,78.9622911214645
54,2014-05-15,77.23675571068183
55,2014-05-16,78.51351054170972
56,2014-05-19,81.79430549752283
57,2014-05-20,83.40328676403598
58,2014-05-21,87.65107270653803
59,2014-05-22,87.92046671923646
60,2014-05-23,90.28783532878636
61,2014-05-27,89.49347642370415
62,2014-05-28,90.03870477243666
63,2014-05-29,93.17137229152988
64,2014-05-30,93.76152582255496
65,2014-06-02,94.71076664980663
66,2014-06-03,93.70324875042019
67,2014-06-04,94.96885082640344
68,2014-06-05,96.12229702771224
69,2014-06-06,96.52175415557936
70,2014-06-09,94.94198996566209
71,2014-06-10,96.10878805681307
72,2014-06-11,96.49253707898349
73,2014-06-12,94.79826079853726
74,2014-06-13,95.97872494164439
75,2014-06-16,96.55097123217523
76,2014-06-17,99.55561768984032
77,2014-06-18,100.68440216520528
78,2014-06-19,99.04856003795078
79,2014-06-20,98.77696689045482
80,2014-06-23,98.62883945373491
81,2014-06-24,97.9197755625858
82,2014-06-25,99.68128253541393
83,2014-06-26,98.64910291008366
84,2014-06-27,99.2032848790633
85,2014-06-30,98.87121552463502
86,2014-07-01,106.16417483749964
87,2014-07-02,104.7370934349543
88,2014-07-03,105.99594102548797
89,2014-07-07,103.3637337538917
90,2014-07-08,99.86977980377434
91,2014-07-09,99.40984646897492
92,2014-07-10,98.41112510877863
93,2014-07-11,98.72764343856717
94,2014-07-14,101.55950073356854
95,2014-07-15,100.776294583531
96,2014-07-16,99.73296220315606
97,2014-07-17,98.59302497274643
98,2014-07-18,99.6723289151668
99,2014-07-21,101.41812778229821
100,2014-07-22,96.73711228468115
101,2014-07-23,96.02129390808246
102,2014-07-24,95.45580210300119
103,2014-07-25,94.66599854857104
104,2014-07-28,95.2943227764391
105,2014-07-29,95.20902776250601
106,2014-07-30,97.47099498283104
107,2014-07-31,94.85889408652653
108,2014-08-01,95.46035745365323
109,2014-08-04,94.85449581693145
110,2014-08-05,94.88811116312239
111,2014-08-06,96.55992485242236
112,2014-08-07,100.90651477975665
113,2014-08-08,100.04932345188764
114,2014-08-11,101.32623536397253
115,2014-08-12,100.17498829746125
116,2014-08-13,101.32387914811801
117,2014-08-14,101.1757517113981
118,2014-08-15,103.02035456336178
119,2014-08-18,104.57105875774016
120,2014-08-19,105.05345468368587
121,2014-08-20,105.95996946344253
122,2014-08-21,105.92855325204911
123,2014-08-22,107.53078003311269
124,2014-08-25,107.92128354073269
125,2014-08-26,107.56895072995567
126,2014-08-27,106.52326213372625
127,2014-08-28,106.63777422425521
128,2014-08-29,107.18300257298772
129,2014-09-02,106.94958012233472
130,2014-09-03,107.12692463565048
131,2014-09-04,106.06772706852189
132,2014-09-05,106.74317561348006
133,2014-09-08,107.56219624450608
134,2014-09-09,107.49041020147217
135,2014-09-10,108.69773520532064
136,2014-09-11,108.062656492003
137,2014-09-12,106.93842736729007
138,2014-09-15,102.7197014203269
139,2014-09-16,102.5312041519665
140,2014-09-17,101.99712855827865
141,2014-09-18,103.00244732286754
142,2014-09-19,102.66802175258476
143,2014-09-22,99.3603659360303
144,2014-09-23,99.61169562717754
145,2014-09-24,101.1063218842187
146,2014-09-25,99.51980320885183
147,2014-09-26,100.70011027090199
148,2014-09-29,100.88185305381283
149,2014-09-30,101.2453386196345
150,2014-10-01,98.46736012717281
151,2014-10-02,100.97610168799302
152,2014-10-03,103.12135768299157
153,2014-10-06,104.00556695265891
154,2014-10-07,102.3830767152466
155,2014-10-08,104.76395429569565
156,2014-10-09,103.58804550324058
157,2014-10-10,101.4473448588941
158,2014-10-14,100.78304906898056
159,2014-10-15,100.66413870885654
160,2014-10-16,81.16598126965476
161,2014-10-17,80.13144542847
162,2014-10-20,80.60944308482064
163,2014-10-21,82.12857398674863
